object_id,ra,decl,ddf,host_specz,host_photoz,host_photoz_error,mwebv,class,true_submodel,galactic,avg_g,avg_i,avg_r,avg_u,avg_y,avg_z,sigma,time_length
plasticc_000003489,150.1172,2.8361,True,1.133,1.4380000000000002,0.217,0.016,88,1,False,-2.7775774843701164,-3.509669930786295,-3.7016829075889905,-3.2849537166598317,-2.690157422462379,-2.622947917037945,4.0735057549200056,36.645057181401974
plasticc_000003910,0.5895,-47.1613,True,0.19699999999999998,2.677,0.593,0.009000000000000001,62,2,False,0.5592237488282056,-0.3761282230671382,0.3277656009629749,0.07083596581556995,0.5611592751094112,0.1128532893287697,13.48593878177135,8.720629790365754
plasticc_000004088,0.9657,-46.3751,True,0.483,0.46399999999999997,0.032,0.006999999999999999,88,1,False,-68.24817992705636,-66.41689169745572,-58.99337306642064,-68.94519912002855,-97.49794216195363,-67.2841304120621,13.907405720501027,10.602010207909714
plasticc_000004132,359.8117,-45.1916,True,0.055999999999999994,0.055999999999999994,0.03,0.01,42,2,False,0.12107238143805787,0.6061245082288167,0.25113544044796754,0.05964337309938461,0.8150153692364253,0.6568066850848204,95.06091813643071,323.8394200045329
plasticc_000004171,2.0975,-45.784,True,0.0,0.0,0.0,0.011000000000000001,16,1,True,8.195972386698738,7.487953513721602,10.480974611703603,0.5561478659235289,2.1567989123587616,4.579678545806178,34.35740770277086,9.208606988243856
plasticc_000004173,152.0508,3.2844,True,0.515,0.551,0.022000000000000002,0.019,15,1,False,-0.32590824763388615,0.6897690446965659,0.5221873231640048,12.167738254413816,3.4068929754191437,1.6004646445930302,45.44835971924529,133.8791748403365
plasticc_000004220,358.6481,-46.3751,True,0.12,0.132,0.335,0.009000000000000001,42,2,False,0.27168204199419965,0.2638570367678841,-0.16493065036217563,0.3719969102841044,-1.7449286588870643,-0.04675398949371723,77.37854418200915,6.421718109813999
plasticc_000004389,151.6992,3.5833,True,0.233,0.221,0.9670000000000001,0.016,90,1,False,1.5757317885802973,0.7862399302505252,0.046390043315769125,0.7779036123386397,4.763192571078315,2.306070205292759,42.259930723237886,180.26111552850688
plasticc_000004595,349.6154,-63.636,True,0.5920000000000001,0.6,0.013000000000000001,0.018000000000000002,90,1,False,0.1855250735570415,0.20900619583714253,-0.09994799853082326,-0.06245719849112086,-2.114738847368727,-0.7587921072961237,42.23641284176846,52.18269997233035
plasticc_000004819,35.332,-5.9792,True,0.305,0.287,0.008,0.022000000000000002,90,1,False,0.7685393948307973,0.18815502080176283,-0.03870216586676456,0.8858440008765339,3.8519075144455033,0.6720893341857246,61.56583253419274,39.22452306311733
plasticc_000005527,347.8618,-61.9438,True,0.132,0.249,0.86,0.017,42,3,False,0.5822799522912315,6.251502912629508,1.6810797740181287,0.5043723193069616,52.18261707876297,5.508071710044675,143.9689317959249,87.58379058084878
plasticc_000006180,33.2227,-4.7802,True,0.32,0.26899999999999996,0.521,0.018000000000000002,90,1,False,0.1920551392509065,0.27836811350948953,-0.21100421264196556,0.39489141259714167,2.1792744428047324,-0.0872162171057731,41.4714531070454,28.827377011594507
plasticc_000006266,0.9298,-44.598,True,0.0,0.0,0.0,0.011000000000000001,65,1,True,0.18917116399451045,-0.2614294258410578,0.43429216726452896,-0.19202139656922834,-0.1001512403705801,-0.12438834553310762,54.37780915731163,5.802783456000989
plasticc_000006762,348.5959,-63.0726,True,0.386,0.39799999999999996,0.013000000000000001,0.021,90,1,False,0.37555932846261375,1.4762407051104955,0.6654005600337392,0.1961738548945977,1.971572244861477,1.66192223629095,6.072001154947438,117.20828189387936
plasticc_000006947,34.2773,-5.6792,True,0.568,0.5670000000000001,0.018000000000000002,0.02,90,1,False,0.009687214490703644,-0.021111785965329588,0.042897037911948654,0.31848754786722766,1.738835708876677,0.43790323290399247,14.470579151268659,31.1596690508772
plasticc_000007033,52.207,-28.2916,True,0.083,0.085,0.006999999999999999,0.006999999999999999,42,1,False,0.019276415076185827,-0.2158663671658032,0.3372779422904111,0.2265065681248104,-0.48041320300363033,0.41219706699002856,534.6535160984241,28.34610856671366
plasticc_000007164,347.8618,-61.9438,True,0.43,0.424,0.028999999999999998,0.017,90,1,False,0.5836793781746081,1.4163722827088066,0.8250224718489676,-0.004874717214180313,4.520420615462498,1.4570595963032673,49.78967075465946,99.82601496905686
plasticc_000007315,2.0711,-45.1916,True,0.133,0.134,0.017,0.011000000000000001,88,1,False,-456.43804539006294,-732.8345298099025,-521.1145646725209,-485.70010931426407,-804.2150999094104,-716.9408049636424,843.3327784028303,12.222049189645361
plasticc_000007409,352.3987,-62.6967,True,3.445,0.518,1.261,0.02,88,1,False,4.631139270624452,7.172268780688142,6.851262152906271,0.5764523671392717,5.112578234290217,7.722013210501739,7.548821744735786,43.52159404538024
plasticc_000007566,359.4467,-44.2015,True,0.0,0.0,0.0,0.01,16,1,True,0.2709146638786226,0.3060135287539252,0.010581015745059208,-0.30443100321099203,0.40305163763042273,0.1792428873386439,31.409329257464147,11.067809457455157
plasticc_000007698,347.0134,-62.5086,True,0.263,0.188,0.022000000000000002,0.018000000000000002,90,1,False,0.5501487286133107,0.8502013198902603,0.7837632670815768,0.07999214324227943,2.105957117177286,0.6994807401096796,3.9668039140928184,223.8836340327659
plasticc_000007703,53.0859,-28.1222,True,0.083,0.08199999999999999,0.226,0.006999999999999999,62,1,False,0.4866829145884633,0.43210050005420353,-0.213248471949536,0.2683657739711185,0.7570589383876294,-0.34802448083960424,64.7635440238274,140.76078695555077
plasticc_000007756,149.4141,2.2387,True,0.0,0.0,0.0,0.017,16,1,True,1.5887443973473987,0.08780118887152678,0.18221551986213225,-0.06035375687086235,0.8898658068892207,-0.17338633595332054,186.77038731806473,9.046591559646526
plasticc_000008328,1.6946,-45.1916,True,0.37799999999999995,0.48100000000000004,0.297,0.011000000000000001,90,1,False,0.10666769787150482,0.4034638022094418,0.53196856652078,-0.024288929508618773,0.13254647622720617,-0.08451147271852366,2.6705751351984497,15.116755452292264
plasticc_000008688,32.6953,-4.9299,True,0.0,0.0,0.0,0.018000000000000002,65,1,True,0.5052619174464871,0.21864073848602672,0.5284581076024063,0.4129888771265575,1.5174596957692188,-0.44937022914401936,246.32070974256308,1.2174209502852869
plasticc_000008745,349.9662,-62.6967,True,0.628,0.614,0.013000000000000001,0.021,90,1,False,0.46919624894251255,-0.07257281289070905,-0.30391220637273975,0.7387872894474652,0.5755340014099359,-0.24053661569986406,6.834721781008027,17.86217256164607
plasticc_000008784,34.1016,-5.8292,True,0.0,0.0,0.0,0.019,16,1,True,-17.909478588259617,-15.846453123273932,-22.804274085804025,0.8469347081872272,-6.984872270622887,-34.64132099928452,1250.1811444657685,6.38708237900782
plasticc_000009006,34.2773,-5.0797,True,0.0,0.0,0.0,0.019,65,1,True,0.0989746066033117,0.012604910836169436,0.012112376908896882,-0.1517952705090566,-0.20454014440016977,0.06776770048293557,0.13365929545608576,999.9999999999997
plasticc_000009172,346.6552,-63.2605,True,0.0,0.0,0.0,0.019,65,1,True,0.22671990989506474,0.12760361403205334,0.0549646590132844,0.03490868933445723,0.569611646579909,0.1103299065982013,74.31221617416361,15.458367055862107
plasticc_000009184,0.9494,-45.5867,True,1.403,1.272,0.49700000000000005,0.013000000000000001,88,1,False,39.23041453245083,42.23270396683007,43.27435643597072,63.94298857609155,35.067619676924934,39.76900167152809,22.52811127710936,6.090079972403292
plasticc_000009203,51.8555,-27.9532,True,0.214,0.111,0.063,0.008,90,1,False,0.25614949712620205,0.6491691752774202,0.6644958073742384,0.11319087717474208,1.874452973959973,0.47606461542977785,171.38426375934384,43.11437369599834
plasticc_000009543,352.1329,-63.636,True,0.0,0.0,0.0,0.021,65,1,True,-0.03159787446157125,0.4984890415305041,0.04964523614358951,-0.028708346689322317,1.6383085954708514,-0.4858562870988672,12.611434492824124,13.43084962574996
plasticc_000009936,32.8711,-4.7802,True,0.163,0.07200000000000001,0.039,0.017,42,2,False,0.21729854392139814,0.6244626636581359,0.3323471697934508,0.14430937410662437,0.3688232782132843,1.3030919704391124,29.467416546211815,139.54107128517214
plasticc_000009985,150.8203,3.7328,True,0.0,0.0,0.0,0.016,65,1,True,-1.796620677584469,-2.2858345352372753,-1.7277290204828362,-1.7632010472957407,-3.8356735341237282,-1.9038658087375708,145.74938522495648,1.9301093721994809
plasticc_000010321,358.3125,-44.9939,True,1.083,1.1159999999999999,0.102,0.009000000000000001,95,1,False,-0.12759541688770226,-0.3375040921588759,0.3045580371297304,0.5929649184308832,-0.1294694747244609,0.42101262489644087,61.330081060363696,109.94744895257931
plasticc_000010337,54.668,-27.6159,True,0.6829999999999999,0.672,0.009000000000000001,0.009000000000000001,90,1,False,0.10860169587200397,0.7732489645102106,0.3968206199587214,0.17259076688954522,3.0911452493930254,0.3105350512487456,11.508283272894875,84.56862274301508
plasticc_000010349,34.9805,-6.2793,True,0.0,0.0,0.0,0.023,65,1,True,0.04925146969594005,-0.4328807158624313,0.07876784336986453,-0.7503833771744683,0.3556325340796136,-0.5604285889596041,34.97622856199361,13.8864083221869
plasticc_000010478,52.9102,-27.9532,True,0.555,0.223,0.2,0.006999999999999999,90,1,False,-0.06778842777222727,0.2232564425069572,0.2980412868215694,0.21480636043054546,0.06250847103072399,0.6689389595322606,23.20326025490561,47.47506874437306
plasticc_000010586,358.6364,-46.7685,True,0.605,0.602,0.015,0.008,88,1,False,43.235883376408054,40.75339138320313,36.83671784283688,44.94723894885881,44.98856786220478,39.70375384918404,22.97041198419048,22.572505296465778
plasticc_000010757,52.9102,-26.2768,True,0.17,0.171,0.019,0.008,52,1,False,-0.17661371908242596,0.29666089565161446,0.46422913993249415,0.16380899830598716,-0.2076034412856942,0.6592412217750665,82.45747522004886,48.8888485631104
plasticc_000010796,52.9102,-25.9445,True,0.0,0.0,0.0,0.01,65,1,True,-0.030604948170445012,-0.18134840252093554,-0.027419669608352126,0.17750176517702876,0.6589862677379041,0.18535896408453462,56.56160468503037,23.626951308565353
plasticc_000010798,351.3,-62.3204,True,0.17800000000000002,0.187,0.012,0.018000000000000002,42,2,False,0.24447669043384668,0.26398578585450183,0.2062160093525751,0.5755165541596534,0.7136074340002614,0.11266145702650654,20.55542760338605,154.39314646939104
plasticc_000011165,150.9961,2.9855,True,0.0,0.0,0.0,0.02,16,1,True,43.76383417810959,42.398862134453395,49.42918865217308,-2.996937967680032,8.488294312003976,31.003069461946012,193.1363417402645,7.047556225137922
plasticc_000011359,349.9662,-62.6967,True,0.153,0.142,0.006999999999999999,0.021,42,2,False,0.7723303339800296,1.3718214889040041,0.4005008292093919,-0.013134839160067635,1.1750740305248826,2.45675006838664,65.33014898010998,229.77951657144342
plasticc_000011507,53.0859,-28.1222,True,0.331,0.509,0.07200000000000001,0.006999999999999999,90,1,False,0.27481913260838287,0.5509331679220376,-0.21927829435842394,0.041168192967689476,0.7197828228728227,0.5063916741127374,49.985869856530044,35.9680266943417
plasticc_000011770,346.1301,-63.0726,True,0.142,0.217,0.435,0.02,62,2,False,0.09187917581601868,-0.21220243022264307,-0.37482649672083657,0.2682562533281082,0.5050823843063323,0.09629261499302366,11.526975793303174,10.043401068128292
plasticc_000011773,150.6445,3.5833,True,0.221,0.528,0.168,0.018000000000000002,52,1,False,0.33556899662530415,1.5466820852335577,0.6896342774211913,0.32301307899607234,3.454995526422065,2.185775917566881,11.786178131511127,129.06186003508574
plasticc_000011931,149.5898,3.5833,True,0.0,0.0,0.0,0.024,65,1,True,-0.4227447302273255,0.5537181992153286,0.2629345401914547,0.3750980071414274,0.2749442400313029,0.9747597242375661,74.21909585527796,83.60400358163236
plasticc_000011978,358.6481,-46.3751,True,0.49200000000000005,0.46,0.018000000000000002,0.009000000000000001,90,1,False,-0.02131941312610297,1.0542577599992202,0.6071517149401496,-0.016459681830800932,1.1119793177605217,1.4988949491197752,3.5982259927499314,130.01201463000595
plasticc_000012695,51.8555,-28.631,True,0.0,0.0,0.0,0.009000000000000001,92,1,True,-1823.0640943257108,-894.6491004357575,-1572.4329276649385,-241.07792365662607,-968.8639972213979,-892.0422668379085,1649.2258053475553,2.268089471429832
plasticc_000012872,347.8618,-61.9438,True,0.0,0.0,0.0,0.017,65,1,True,-0.01938009914385863,-0.14780137942399385,-0.0691379628322602,0.41972804897395644,1.0861209747244285,-0.050454773520181906,0.620894145941909,2.540011129344319
plasticc_000013079,151.6992,3.5833,True,0.20199999999999999,2.447,1.043,0.016,90,1,False,0.22603692843101642,0.32409494757195006,0.03424698669184645,1.83804323622247,4.246269601915598,0.6943175952267309,139.43932535341756,60.954521559448935
plasticc_000013138,346.6552,-63.2605,True,0.076,0.519,0.21600000000000003,0.019,52,1,False,0.01961979734005581,0.7453481123479833,0.5485295666642287,0.5183574084192797,4.126479906353211,0.571638624731122,188.0476830262932,52.08282386328779
plasticc_000013194,53.7891,-27.7844,True,0.519,0.562,0.284,0.009000000000000001,90,1,False,0.48852736260701185,1.4440591585256968,0.7491163275562838,0.45628123329024106,2.5648280206698164,0.661011116600803,27.790719834709584,41.608518479105086
plasticc_000013459,150.1172,2.8361,True,0.349,0.345,0.6559999999999999,0.016,90,1,False,0.5904113593237802,0.5172793671290268,0.18073876596608307,1.6052255124233934,0.27608596683847697,0.837966593303626,39.692191654433394,32.36082621263953
plasticc_000013482,33.75,-4.6305,True,0.293,0.312,0.021,0.019,90,1,False,0.4746745128952018,0.49032448055941236,0.7520134589975926,0.7075655793267127,3.8852518673565473,1.8316768296743011,30.792590354149116,99.7030588155581
plasticc_000013504,1.3636,-46.7685,True,0.447,0.382,0.077,0.008,90,1,False,0.2852869664860833,1.245309606400987,0.8382146406134723,0.276554278897964,0.7494736544933289,1.8139155947515206,11.636393061216193,55.28282938876077
plasticc_000014080,150.9961,4.1815,True,0.0,0.0,0.0,0.015,65,1,True,0.04532521469824635,-0.3565627141583482,-0.050283501925393326,-0.5404869341090408,-0.16155801246673107,0.5693187643012478,7.891023640047829,1.7258558405760633
plasticc_000014156,53.0859,-27.1119,True,0.0,0.0,0.0,0.006999999999999999,65,1,True,1.128926948654631,0.0006167576421720611,1.1793645748123733,1.2220460585589907,-0.22475496243165516,-0.14508561403494014,93.14640958686046,1.0
plasticc_000014279,54.668,-27.6159,True,0.34299999999999997,0.573,0.452,0.009000000000000001,52,1,False,0.7184807325282918,1.3479263450190473,0.8622753434769379,0.2821523131699628,5.796822875975963,1.279989649872519,28.980739103759422,48.178655302127794
plasticc_000014398,2.0711,-45.1916,True,0.281,0.263,1.058,0.011000000000000001,90,1,False,0.3227367980553777,0.944002731067286,0.8071921512564426,0.23244855715666282,2.34727935260295,1.6371302447032683,11.02199852223013,263.55348416647456
plasticc_000014539,150.6445,3.5833,True,0.28800000000000003,0.23600000000000002,0.043,0.018000000000000002,88,1,False,81.30928394977138,96.77030666116717,90.31640766003233,100.29937491653867,129.96064606216459,146.18008260020628,112.41997591684807,30.85811063135742
plasticc_000014553,359.8052,-46.7685,True,1.19,1.167,0.172,0.011000000000000001,95,1,False,-0.19824906913557327,0.17434872141861896,-0.1204387866584189,0.3513757975044127,-0.025645158782985233,0.543599232295674,37.103609112711325,41.82952753386022
plasticc_000014601,32.6953,-4.9299,True,0.384,0.365,0.2,0.018000000000000002,90,1,False,0.4514469166445144,0.7044334904532799,0.8739960390143713,0.04352550432048541,1.2678148089139212,0.9316492036905388,3.3228166375670907,172.66228509881654
plasticc_000014674,33.75,-4.6305,True,0.201,0.057,0.418,0.019,90,1,False,-0.07985956124574756,0.9192441758364964,0.41286093709402394,0.8589506259033239,3.379233464480734,1.1794735312108742,52.14033451685377,125.69858760967598
plasticc_000014983,349.6154,-63.636,True,0.33899999999999997,0.324,0.025,0.018000000000000002,90,1,False,-0.0596450749259092,0.7224779328891825,0.09097488410737792,0.39389994422297603,-0.19710825890342765,0.40711492473308475,19.353053889235493,16.828154729906004
plasticc_000015002,349.0461,-61.9438,True,0.341,0.35100000000000003,0.053,0.017,90,1,False,0.7533770145565363,0.1836882313832432,-0.06272103081015845,0.5695844033837334,3.3679728995785476,0.7468295971550762,61.93170247225251,115.96867431745416
plasticc_000015251,32.8711,-4.7802,True,0.465,2.327,0.61,0.017,90,1,False,0.1218807866055891,0.6597964046928817,0.7861402500378407,0.24375497360605514,2.006726539603326,2.1746513013666413,17.576604028315156,96.76307329748326
plasticc_000015475,351.383,-64.0112,True,0.0,0.0,0.0,0.023,65,1,True,0.03314662410682123,0.18021629549208917,0.25552940814337605,0.5932214388551422,1.1701204632452904,0.8502364625669787,395.95021543198993,22.048381474739866
plasticc_000015626,346.1301,-63.0726,True,0.0,0.0,0.0,0.02,16,1,True,0.2356116716277823,0.1268326485321576,0.3813767341840475,-0.08632279194077594,0.015784899283269205,-0.16851106233834834,43.819395848307366,8.667091771193258
plasticc_000015674,0.9657,-46.3751,True,0.293,0.273,0.32899999999999996,0.006999999999999999,90,1,False,0.19367371823517954,0.0313402855930931,0.2600479195073421,-0.011072763039341987,-0.15147803118943504,0.3113776231349483,70.65046433551733,40.49527605832186
plasticc_000015700,359.4156,-46.7685,True,0.0,0.0,0.0,0.009000000000000001,16,1,True,22.936718698894865,20.147604465121532,25.99786261713893,1.0212312814177018,3.600194406350639,13.245418040366015,42.73115461864419,9.016453446473351
plasticc_000015718,51.8555,-27.9532,True,0.11900000000000001,2.318,0.767,0.008,52,1,False,-0.034693726515554524,0.0826815818283615,0.05369733518439024,-0.002937182573742675,-0.2818305458447874,0.23536667243564502,18.879346185371986,37.28317692335865
plasticc_000015845,53.7891,-27.7844,True,0.317,0.34700000000000003,0.8220000000000001,0.009000000000000001,90,1,False,0.3199883036269877,0.33906534203088645,-0.11332931801289692,0.2681758641540015,-0.309268856882845,0.4660820645359802,55.13748531092528,36.74548648144266
plasticc_000015968,149.4141,2.2387,True,0.35100000000000003,0.473,0.45399999999999996,0.017,90,1,False,0.6359048788862162,0.32080583873840507,0.25923062422213466,1.7018219686158962,-0.00540617692249068,0.10503675027951997,40.43704580253707,34.571905926026865
plasticc_000016339,51.3281,-27.4476,True,0.0,0.0,0.0,0.013000000000000001,16,1,True,-1.513368011664792,0.08607701741428198,0.24478511438123202,1.481409847643448,0.8949616420360847,-0.34741373638798834,2769.085453847719,19.00981412973912
plasticc_000016349,150.8203,3.1349,True,0.0,0.0,0.0,0.016,16,1,True,375.7938895951617,527.8206815366518,587.7188066193319,23.249323289666574,180.71210552388973,394.46765875538523,842.5765842428832,3.6930077460097817
plasticc_000016463,151.6992,3.5833,True,0.20199999999999999,0.18,0.025,0.016,90,1,False,0.7739093733815559,0.868164651857764,0.3092791307781657,0.7550765544805064,2.1885603393164446,1.1729422178798747,4.926439965063418,170.1728901171781
plasticc_000016496,359.4156,-46.7685,True,0.33899999999999997,0.389,0.264,0.009000000000000001,52,1,False,0.17368993982849432,0.2611389403371911,0.4862267369183946,0.27707346156682655,-0.39020047129471536,-0.0552885527366338,14.161656453892265,44.11553986279553
plasticc_000016802,53.4375,-29.1422,True,0.314,0.332,0.023,0.008,90,1,False,0.17137388300275413,0.3495111946387437,0.25456673509096023,0.15228839180370057,0.4393228114973695,1.2177911153459209,37.57673066448688,78.19351320555472
plasticc_000016983,150.1172,3.7328,True,0.29,0.276,0.188,0.02,90,1,False,0.38044513975482575,0.31723014564374485,0.32781541823026883,0.6812208590395228,0.855719926011675,-0.16123643379182195,8.41219480090846,3.7516889600588517
plasticc_000017094,52.207,-28.2916,True,0.0,0.0,0.0,0.006999999999999999,16,1,True,-1.297548494003303,1.2806416657096986,10.067076477324825,1.0772040194374721,-0.955421353832909,-2.0392667194437193,2933.726905879656,16.230667670141095
plasticc_000017172,53.4375,-29.1422,True,0.0,0.0,0.0,0.008,16,1,True,0.6522635213700618,-0.13476905448935206,-2.128051230728122,0.6271886546854706,-0.8335255614448898,0.9601956958655293,766.4263249866158,3.4722791609493435
plasticc_000017285,148.7109,2.8361,True,0.307,0.306,0.048,0.031,90,1,False,0.05692446282955854,0.08085646235721544,0.27971020798213586,0.1723801000504399,-0.1615696104605142,0.4707736965634829,48.22093106747596,28.89709197202569
plasticc_000017366,349.2857,-62.8847,True,0.239,0.20199999999999999,0.025,0.018000000000000002,90,1,False,0.7650284076708482,1.5654539426159564,0.5668469969176781,0.03923714155215974,1.9505031903340964,1.092212744834602,8.928900039181265,197.69373824326533
plasticc_000017370,0.9494,-45.5867,True,0.314,0.33899999999999997,0.418,0.013000000000000001,62,2,False,0.13721885769049702,0.8053750760151974,-0.07443294987748261,1.0247909578096426,0.6081757050722245,-0.28489100473869033,32.78926427331317,70.22824445806418
plasticc_000017515,52.207,-28.631,True,0.358,0.349,0.006999999999999999,0.009000000000000001,90,1,False,-0.07293328345297545,-0.08595064457269119,-0.054710364202425366,1.0164481018148825,-0.3442346640307159,-0.16937419962170175,54.15167997960281,41.003878616348686
plasticc_000018029,359.4156,-46.7685,True,0.353,0.361,0.011000000000000001,0.009000000000000001,90,1,False,0.12602704333047843,0.3035110909126194,0.5316553890262098,0.4281789654743012,0.720459118407869,0.3309626001877456,58.66829873058294,38.87835847038984
plasticc_000018507,352.7113,-63.8237,True,0.375,0.34600000000000003,0.023,0.024,88,1,False,83.49055359141441,86.15203484388417,83.83917568089923,86.28354160771724,113.74525802497715,125.12341165153087,86.63334047363382,17.51083289963895
plasticc_000018556,51.8555,-26.2768,True,0.0,0.0,0.0,0.013999999999999999,6,1,True,0.4913402195729524,0.3121788642296801,-0.04295131325052348,-0.045079119873592366,-2.8503713533586907,-0.6544503200790692,234.38423828396733,61.99803851756119
plasticc_000018645,358.6364,-46.7685,True,0.16399999999999998,2.303,1.102,0.008,62,1,False,-0.07408425541904651,0.009886717490699803,-0.13757563674836365,0.2776439488589013,0.4348508917755418,-0.44657882873577415,4.416918341021568,212.6215821208837
plasticc_000018706,34.2773,-5.6792,True,0.171,0.177,0.016,0.02,62,2,False,0.3870715477498834,0.05718165769087591,0.14138272502680138,0.3350668635104803,1.8194398003770402,0.09115960311339677,247.2055870277482,278.30140815849467
plasticc_000018937,348.5959,-63.0726,True,0.214,0.222,0.01,0.021,90,1,False,0.5730309033700275,0.27801872774850844,0.5086085748431816,0.7070575604748797,0.21299427596235798,-0.4481408675999621,87.32549012122489,33.51493432357018
plasticc_000018952,151.6992,3.5833,True,0.28,0.266,1.194,0.016,90,1,False,1.0227159876601855,1.2461748460816087,0.8861577320020377,-0.5391330869255038,2.7747192701307375,1.4444523406924312,8.544298181086127,130.54691949352917
plasticc_000019154,351.383,-64.0112,True,0.235,2.414,0.502,0.023,67,1,False,-0.02026761699460311,0.1510390375458266,-0.057433761588676635,0.29664282662790686,0.550072453648716,0.26671281071653397,36.97825756781964,24.799472121617235
